,date,intersection,intersection_id,weather,type,AM_available,AM_scraped,MD_available,MD_scraped,PM_available,PM_scraped,AM_peak_hour,AM_north_bikes_vol,AM_north_peds_vol,AM_north_veh_vol,AM_east_bikes_vol,AM_east_peds_vol,AM_east_veh_vol,AM_south_bikes_vol,AM_south_peds_vol,AM_south_veh_vol,AM_west_bikes_vol,AM_west_peds_vol,AM_west_veh_vol,PM_peak_hour,PM_north_bikes_vol,PM_north_peds_vol,PM_north_veh_vol,PM_east_bikes_vol,PM_east_peds_vol,PM_east_veh_vol,PM_south_bikes_vol,PM_south_peds_vol,PM_south_veh_vol,PM_west_bikes_vol,PM_west_peds_vol,PM_west_veh_vol,MD_peak_hour,MD_north_bikes_vol,MD_north_peds_vol,MD_north_veh_vol,MD_east_bikes_vol,MD_east_peds_vol,MD_east_veh_vol,MD_south_bikes_vol,MD_south_peds_vol,MD_south_veh_vol,MD_west_bikes_vol,MD_west_peds_vol,MD_west_veh_vol,latitude,longitude,geometry
3593,2002-05-28,HORNBY ST AND PACIFIC ST,202,rain,Signalized,True,True,False,True,True,True,07:55 - 08:55,1.0,44.0,0.0,4.0,54.0,781.0,15.0,31.0,194.0,70.0,46.0,1492.0,16:25 - 17:25,4.0,26.0,0.0,30.0,57.0,1370.0,6.0,34.0,208.0,8.0,72.0,1331.0,,,,,,,,,,,,,,49.27631139,-123.1313473,POINT (-123.1313473 49.27631139)
3594,2001-08-02,HORNBY ST AND PACIFIC ST,202,rain,Signalized,True,True,False,True,True,True,07:55 - 08:55,0.0,37.0,0.0,13.0,55.0,766.0,17.0,41.0,241.0,101.0,68.0,1319.0,16:25 - 17:25,2.0,62.0,0.0,27.0,97.0,1329.0,5.0,27.0,213.0,16.0,119.0,1302.0,,,,,,,,,,,,,,49.27631139,-123.1313473,POINT (-123.1313473 49.27631139)
3595,1998-07-14,HORNBY ST AND PACIFIC ST,202,rain,Signalized,True,True,False,True,True,True,07:55 - 08:55,1.0,35.0,0.0,9.0,52.0,651.0,4.0,17.0,213.0,65.0,59.0,1523.0,16:25 - 17:25,3.0,71.0,0.0,26.0,120.0,1380.0,4.0,45.0,209.0,15.0,82.0,1398.0,,,,,,,,,,,,,,49.27631139,-123.1313473,POINT (-123.1313473 49.27631139)
3596,1996-06-17,HORNBY ST AND PACIFIC ST,202,cloudy,Signalized,True,True,False,True,True,True,07:55 - 08:55,0.0,30.0,,3.0,45.0,667.0,3.0,35.0,195.0,86.0,51.0,1544.0,16:25 - 17:25,5.0,50.0,,44.0,75.0,1414.0,3.0,29.0,218.0,28.0,77.0,1273.0,,,,,,,,,,,,,,49.27631139,-123.1313473,POINT (-123.1313473 49.27631139)
3597,2009-11-26,HORNBY ST AND BEACH AV,997,clear,Non-Signalized,True,True,True,True,True,True,07:50 - 08:50,5.0,26.0,26.0,5.0,39.0,399.0,2.0,47.0,30.0,11.0,32.0,236.0,16:00 - 17:00,6.0,46.0,119.0,8.0,32.0,409.0,0.0,45.0,38.0,5.0,41.0,256.0,12:25 - 13:25,12.0,39.0,61.0,4.0,55.0,361.0,0.0,57.0,40.0,7.0,66.0,202.0,49.27535677,-123.1327891,POINT (-123.1327891 49.27535677)
3598,1998-09-28,HORNBY ST AND BEACH AV,997,clear,Non-Signalized,True,True,False,True,True,True,07:25 - 08:25,1.0,20.0,322.0,3.0,65.0,134.0,0.0,34.0,47.0,7.0,22.0,157.0,16:25 - 17:25,6.0,26.0,530.0,8.0,92.0,284.0,3.0,68.0,31.0,10.0,42.0,206.0,,,,,,,,,,,,,,49.27535677,-123.1327891,POINT (-123.1327891 49.27535677)
3599,1996-08-06,HORNBY ST AND BEACH AV,997,clear,Non-Signalized,True,True,False,True,True,True,07:50 - 08:50,1.0,22.0,320.0,1.0,34.0,139.0,1.0,14.0,38.0,13.0,11.0,224.0,16:25 - 17:25,10.0,35.0,498.0,8.0,101.0,265.0,4.0,32.0,34.0,17.0,44.0,231.0,,,,,,,,,,,,,,49.27535677,-123.1327891,POINT (-123.1327891 49.27535677)
3600,2010-05-12,FIR ST AND W 3RD AV,998,clear,Non-Signalized,True,True,True,True,True,True,07:55 - 08:55,8.0,7.0,177.0,3.0,19.0,71.0,16.0,4.0,257.0,4.0,57.0,112.0,16:20 - 17:20,25.0,35.0,348.0,8.0,58.0,199.0,20.0,10.0,331.0,7.0,114.0,163.0,12:55 - 13:55,8.0,23.0,239.0,2.0,27.0,153.0,10.0,8.0,322.0,5.0,46.0,138.0,49.26882189,-123.1408259,POINT (-123.1408259 49.26882189)
3601,2005-03-01,FIR ST AND MARPOLE AV,873,cloudy,Non-Signalized,True,True,True,True,False,True,07:55 - 08:55,0.0,1.0,9.0,0.0,1.0,14.0,,0.0,,1.0,0.0,30.0,,,,,,,,,,,,,,15:35 - 16:35,0.0,11.0,10.0,1.0,0.0,15.0,,,,0.0,0.0,54.0,49.25588137,-123.1404357,POINT (-123.1404357 49.25588137)
3602,1995-07-17,FIR ST AND MARPOLE AV,873,clear,Non-Signalized,True,True,False,True,True,True,07:55 - 08:55,0.0,3.0,7.0,0.0,0.0,9.0,,2.0,,1.0,1.0,17.0,16:25 - 17:25,8.0,6.0,10.0,2.0,2.0,7.0,,,,7.0,0.0,32.0,,,,,,,,,,,,,,49.25588137,-123.1404357,POINT (-123.1404357 49.25588137)
3603,2006-05-03,ALEXANDRA ST AND NANTON AV,999,clear,Non-Signalized,True,True,True,True,False,True,07:50 - 08:50,3.0,64.0,108.0,4.0,37.0,94.0,7.0,21.0,197.0,6.0,33.0,116.0,,,,,,,,,,,,,,14:45 - 15:45,2.0,75.0,96.0,1.0,59.0,65.0,0.0,10.0,120.0,1.0,88.0,141.0,49.2474512,-123.141555,POINT (-123.141555 49.2474512)
3604,2009-02-12,HOWE ST AND W HASTINGS ST,372,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,3.0,449.0,265.0,10.0,445.0,663.0,0.0,368.0,0.0,12.0,584.0,554.0,16:40 - 17:40,6.0,422.0,447.0,5.0,614.0,581.0,5.0,474.0,0.0,8.0,531.0,898.0,,,,,,,,,,,,,,49.28594992,-123.1148572,POINT (-123.1148572 49.28594992)
3605,2003-07-14,HOWE ST AND W HASTINGS ST,372,rain,Signalized,True,True,False,True,True,True,07:45 - 08:45,8.0,304.0,286.0,14.0,269.0,982.0,1.0,161.0,0.0,26.0,238.0,582.0,16:25 - 17:25,16.0,486.0,470.0,13.0,640.0,826.0,1.0,363.0,0.0,21.0,401.0,1061.0,,,,,,,,,,,,,,49.28594992,-123.1148572,POINT (-123.1148572 49.28594992)
3606,2000-06-15,HOWE ST AND W HASTINGS ST,372,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,16.0,424.0,304.0,11.0,459.0,1008.0,1.0,207.0,0.0,16.0,492.0,631.0,16:00 - 17:00,9.0,547.0,421.0,20.0,972.0,812.0,2.0,766.0,0.0,16.0,830.0,938.0,,,,,,,,,,,,,,49.28594992,-123.1148572,POINT (-123.1148572 49.28594992)
3607,1996-11-01,HOWE ST AND W HASTINGS ST,372,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,8.0,382.0,316.0,7.0,258.0,1015.0,1.0,212.0,0.0,28.0,269.0,721.0,16:20 - 17:20,22.0,511.0,387.0,22.0,513.0,856.0,4.0,446.0,0.0,41.0,399.0,1122.0,,,,,,,,,,,,,,49.28594992,-123.1148572,POINT (-123.1148572 49.28594992)
3608,2004-08-09,HOWE ST AND W PENDER ST,523,clear,Signalized,False,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,13:00 - 14:00,5.0,437.0,522.0,6.0,1517.0,396.0,1.0,1289.0,0.0,17.0,956.0,896.0,49.2853005,-123.115838,POINT (-123.115838 49.2853005)
3609,2000-05-25,HOWE ST AND W PENDER ST,523,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,10.0,268.0,541.0,27.0,309.0,584.0,2.0,466.0,0.0,20.0,414.0,729.0,16:25 - 17:25,24.0,485.0,733.0,11.0,580.0,507.0,4.0,740.0,0.0,38.0,445.0,977.0,,,,,,,,,,,,,,49.2853005,-123.115838,POINT (-123.115838 49.2853005)
3610,1997-06-26,HOWE ST AND W PENDER ST,523,cloudy,Signalized,True,True,False,True,True,True,07:55 - 08:55,23.0,288.0,630.0,29.0,376.0,627.0,3.0,504.0,0.0,24.0,414.0,939.0,16:25 - 17:25,24.0,447.0,755.0,15.0,690.0,488.0,9.0,842.0,0.0,42.0,603.0,1133.0,,,,,,,,,,,,,,49.2853005,-123.115838,POINT (-123.115838 49.2853005)
3611,1995-07-27,HOWE ST AND W PENDER ST,523,clear,Signalized,True,True,False,True,True,True,07:45 - 08:45,13.0,197.0,491.0,28.0,265.0,597.0,2.0,412.0,0.0,21.0,345.0,837.0,16:25 - 17:25,26.0,324.0,671.0,31.0,690.0,444.0,6.0,703.0,0.0,45.0,722.0,881.0,,,,,,,,,,,,,,49.2853005,-123.115838,POINT (-123.115838 49.2853005)
3612,2011-10-04,HOWE ST AND DUNSMUIR ST,177,rain,Signalized,True,True,False,True,True,True,07:55 - 08:55,6.0,849.0,681.0,162.0,558.0,1204.0,,795.0,,38.0,410.0,0.0,16:40 - 17:40,9.0,780.0,982.0,80.0,1167.0,1182.0,,,,93.0,367.0,0.0,,,,,,,,,,,,,,49.28426601,-123.1174037,POINT (-123.1174037 49.28426601)
3613,2009-02-24,HOWE ST AND DUNSMUIR ST,177,rain,Signalized,True,True,False,True,True,True,07:55 - 08:55,6.0,860.0,782.0,30.0,728.0,1401.0,0.0,666.0,0.0,2.0,534.0,0.0,16:50 - 17:50,23.0,697.0,928.0,11.0,499.0,1329.0,1.0,570.0,0.0,7.0,684.0,0.0,,,,,,,,,,,,,,49.28426601,-123.1174037,POINT (-123.1174037 49.28426601)
3614,2004-06-28,HOWE ST AND DUNSMUIR ST,177,clear,Signalized,True,True,True,True,False,True,07:55 - 08:55,22.0,588.0,821.0,26.0,292.0,1400.0,1.0,400.0,0.0,3.0,265.0,0.0,,,,,,,,,,,,,,15:50 - 16:50,48.0,744.0,1177.0,12.0,536.0,1376.0,10.0,611.0,0.0,2.0,456.0,0.0,49.28426601,-123.1174037,POINT (-123.1174037 49.28426601)
3615,2000-08-23,HOWE ST AND DUNSMUIR ST,177,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,12.0,397.0,744.0,31.0,303.0,1639.0,2.0,376.0,0.0,2.0,262.0,0.0,16:25 - 17:25,20.0,539.0,1256.0,9.0,425.0,1539.0,5.0,539.0,0.0,3.0,475.0,0.0,,,,,,,,,,,,,,49.28426601,-123.1174037,POINT (-123.1174037 49.28426601)
3616,1997-06-27,HOWE ST AND DUNSMUIR ST,177,rain,Signalized,True,True,False,True,True,True,07:35 - 08:35,11.0,438.0,883.0,31.0,291.0,1388.0,1.0,432.0,0.0,2.0,320.0,0.0,16:25 - 17:25,53.0,727.0,1274.0,21.0,641.0,1538.0,0.0,773.0,0.0,11.0,481.0,0.0,,,,,,,,,,,,,,49.28426601,-123.1174037,POINT (-123.1174037 49.28426601)
3617,1995-10-04,HOWE ST AND DUNSMUIR ST,177,cloudy,Signalized,True,True,False,True,True,True,07:50 - 08:50,19.0,383.0,744.0,40.0,299.0,1625.0,6.0,402.0,0.0,3.0,267.0,0.0,16:25 - 17:25,35.0,587.0,1202.0,15.0,446.0,1496.0,2.0,623.0,0.0,6.0,459.0,0.0,,,,,,,,,,,,,,49.28426601,-123.1174037,POINT (-123.1174037 49.28426601)
3618,2000-08-10,HOWE ST AND BEACH AV,1000,cloudy,Non-Signalized,True,True,False,True,True,True,07:55 - 08:55,0.0,6.0,144.0,0.0,18.0,26.0,1.0,22.0,70.0,13.0,14.0,164.0,16:20 - 17:20,5.0,8.0,305.0,4.0,15.0,44.0,0.0,15.0,57.0,1.0,23.0,151.0,,,,,,,,,,,,,,49.27472839,-123.1318193,POINT (-123.1318193 49.27472839)
3619,1998-09-22,HOWE ST AND BEACH AV,1000,clear,Non-Signalized,True,True,False,True,True,True,07:50 - 08:50,0.0,11.0,134.0,1.0,21.0,23.0,1.0,24.0,90.0,9.0,25.0,198.0,16:25 - 17:25,8.0,17.0,323.0,9.0,33.0,44.0,0.0,35.0,61.0,10.0,70.0,144.0,,,,,,,,,,,,,,49.27472839,-123.1318193,POINT (-123.1318193 49.27472839)
3620,1995-10-24,HOWE ST AND BEACH AV,1000,cloudy,Non-Signalized,True,True,False,True,True,True,07:55 - 08:55,2.0,5.0,116.0,2.0,6.0,18.0,2.0,9.0,89.0,7.0,8.0,169.0,16:25 - 17:25,3.0,8.0,311.0,5.0,17.0,48.0,0.0,19.0,38.0,9.0,31.0,134.0,,,,,,,,,,,,,,49.27472839,-123.1318193,POINT (-123.1318193 49.27472839)
3621,2004-08-13,GRANVILLE ST AND W HASTINGS ST,571,clear,Signalized,False,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,12:50 - 13:50,8.0,750.0,179.0,15.0,889.0,645.0,16.0,695.0,91.0,19.0,958.0,521.0,49.28530726,-123.1138663,POINT (-123.1138663 49.28530726)
3622,2002-07-22,GRANVILLE ST AND W HASTINGS ST,571,clear,Signalized,True,True,False,True,True,True,07:45 - 08:45,11.0,441.0,141.0,13.0,504.0,936.0,27.0,334.0,89.0,20.0,641.0,442.0,16:25 - 17:25,12.0,606.0,223.0,26.0,783.0,660.0,15.0,656.0,99.0,16.0,832.0,837.0,,,,,,,,,,,,,,49.28530726,-123.1138663,POINT (-123.1138663 49.28530726)
3623,2000-05-10,GRANVILLE ST AND W HASTINGS ST,571,rain,Signalized,True,True,False,True,True,True,07:40 - 08:40,6.0,410.0,109.0,4.0,429.0,941.0,15.0,388.0,79.0,10.0,826.0,413.0,16:15 - 17:15,7.0,544.0,224.0,1.0,642.0,614.0,11.0,584.0,62.0,16.0,899.0,716.0,,,,,,,,,,,,,,49.28530726,-123.1138663,POINT (-123.1138663 49.28530726)
3624,1996-10-10,GRANVILLE ST AND W HASTINGS ST,571,cloudy,Signalized,True,True,False,True,True,True,07:55 - 08:55,11.0,467.0,170.0,17.0,474.0,900.0,10.0,347.0,78.0,14.0,622.0,423.0,16:25 - 17:25,9.0,557.0,284.0,17.0,892.0,720.0,24.0,505.0,92.0,24.0,767.0,788.0,,,,,,,,,,,,,,49.28530726,-123.1138663,POINT (-123.1138663 49.28530726)
3625,2010-04-28,GRANVILLE ST AND W BROADWAY,187,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,1.0,347.0,884.0,6.0,275.0,744.0,1.0,284.0,1342.0,2.0,307.0,1007.0,16:35 - 17:35,1.0,486.0,1241.0,8.0,545.0,1168.0,2.0,740.0,1112.0,11.0,727.0,1086.0,,,,,,,,,,,,,,49.26359794,-123.1385577,POINT (-123.1385577 49.26359794)
3626,2007-12-05,GRANVILLE ST AND W BROADWAY,187,clear,Signalized,True,True,False,True,True,True,07:40 - 08:40,2.0,497.0,1095.0,2.0,751.0,769.0,0.0,827.0,1617.0,1.0,631.0,965.0,16:10 - 17:10,1.0,859.0,1353.0,19.0,1105.0,1109.0,0.0,1100.0,1138.0,4.0,1026.0,1460.0,,,,,,,,,,,,,,49.26359794,-123.1385577,POINT (-123.1385577 49.26359794)
3627,2006-04-20,GRANVILLE ST AND W BROADWAY,187,cloudy,Signalized,True,True,False,True,True,True,07:55 - 08:55,0.0,405.0,1045.0,3.0,397.0,947.0,1.0,499.0,1459.0,3.0,422.0,920.0,16:10 - 17:10,0.0,549.0,1406.0,3.0,589.0,1359.0,1.0,1551.0,1023.0,0.0,1556.0,1169.0,,,,,,,,,,,,,,49.26359794,-123.1385577,POINT (-123.1385577 49.26359794)
3628,2004-08-13,GRANVILLE ST AND W BROADWAY,187,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,2.0,358.0,847.0,5.0,308.0,767.0,3.0,417.0,1448.0,7.0,378.0,707.0,16:25 - 17:25,4.0,368.0,1365.0,7.0,531.0,1004.0,1.0,815.0,952.0,7.0,630.0,1056.0,,,,,,,,,,,,,,49.26359794,-123.1385577,POINT (-123.1385577 49.26359794)
3629,2002-06-14,GRANVILLE ST AND W BROADWAY,187,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,2.0,334.0,877.0,7.0,291.0,692.0,6.0,328.0,1451.0,12.0,343.0,855.0,16:25 - 17:25,11.0,449.0,1345.0,17.0,472.0,1088.0,1.0,583.0,1143.0,11.0,566.0,1082.0,,,,,,,,,,,,,,49.26359794,-123.1385577,POINT (-123.1385577 49.26359794)
3630,2009-09-23,GRANVILLE ST AND W 12TH AV,185,clear,Signalized,True,True,False,True,True,True,07:50 - 08:50,2.0,57.0,776.0,10.0,117.0,997.0,0.0,107.0,1789.0,0.0,137.0,829.0,16:00 - 17:00,15.0,117.0,1613.0,5.0,0.0,1104.0,3.0,227.0,1125.0,3.0,604.0,1105.0,,,,,,,,,,,,,,49.26077181,-123.1386636,POINT (-123.1386636 49.26077181)
3631,2006-10-27,GRANVILLE ST AND W 12TH AV,185,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,0.0,33.0,963.0,1.0,104.0,760.0,0.0,121.0,1735.0,0.0,129.0,793.0,16:20 - 17:20,8.0,101.0,1511.0,4.0,486.0,1054.0,3.0,185.0,1000.0,1.0,586.0,1107.0,,,,,,,,,,,,,,49.26077181,-123.1386636,POINT (-123.1386636 49.26077181)
3632,2005-01-26,GRANVILLE ST AND W 12TH AV,185,rain,Signalized,True,True,False,True,True,True,07:55 - 08:55,0.0,44.0,824.0,0.0,120.0,822.0,3.0,31.0,1665.0,2.0,125.0,916.0,16:25 - 17:25,0.0,83.0,1446.0,2.0,241.0,900.0,2.0,87.0,1147.0,2.0,259.0,912.0,,,,,,,,,,,,,,49.26077181,-123.1386636,POINT (-123.1386636 49.26077181)
3633,2002-06-04,GRANVILLE ST AND W 12TH AV,185,cloudy,Signalized,True,True,False,True,True,True,07:55 - 08:55,3.0,70.0,868.0,15.0,114.0,943.0,8.0,35.0,1568.0,11.0,119.0,905.0,16:25 - 17:25,5.0,101.0,1508.0,8.0,247.0,1069.0,5.0,109.0,960.0,13.0,327.0,1008.0,,,,,,,,,,,,,,49.26077181,-123.1386636,POINT (-123.1386636 49.26077181)
3634,2001-06-26,GRANVILLE ST AND W 12TH AV,185,clear,Signalized,True,True,False,True,True,True,07:45 - 08:45,4.0,27.0,894.0,19.0,89.0,845.0,28.0,32.0,1889.0,19.0,96.0,907.0,16:25 - 17:25,3.0,105.0,1565.0,18.0,280.0,1007.0,14.0,91.0,1045.0,13.0,275.0,935.0,,,,,,,,,,,,,,49.26077181,-123.1386636,POINT (-123.1386636 49.26077181)
3635,2000-04-10,GRANVILLE ST AND W 12TH AV,185,clear,Signalized,True,True,False,True,True,True,07:45 - 08:45,1.0,73.0,782.0,6.0,133.0,830.0,2.0,36.0,1565.0,7.0,107.0,875.0,16:25 - 17:25,6.0,112.0,1275.0,8.0,263.0,939.0,11.0,125.0,889.0,9.0,361.0,881.0,,,,,,,,,,,,,,49.26077181,-123.1386636,POINT (-123.1386636 49.26077181)
3636,1998-10-30,GRANVILLE ST AND W 12TH AV,185,rain,Signalized,True,True,False,True,True,True,07:55 - 08:55,11.0,67.0,803.0,5.0,96.0,945.0,5.0,38.0,1605.0,10.0,55.0,809.0,16:20 - 17:20,13.0,149.0,1493.0,5.0,316.0,980.0,8.0,145.0,1023.0,6.0,440.0,1015.0,,,,,,,,,,,,,,49.26077181,-123.1386636,POINT (-123.1386636 49.26077181)
3637,1995-09-28,GRANVILLE ST AND W 12TH AV,185,cloudy,Signalized,True,True,False,True,True,True,07:55 - 08:55,4.0,60.0,842.0,14.0,118.0,1014.0,9.0,60.0,1633.0,9.0,113.0,884.0,16:25 - 17:25,15.0,136.0,1338.0,7.0,248.0,1022.0,5.0,126.0,911.0,17.0,426.0,1014.0,,,,,,,,,,,,,,49.26077181,-123.1386636,POINT (-123.1386636 49.26077181)
3638,2009-04-02,GRANVILLE ST AND W KING EDWARD AV,300,cloudy,Signalized,True,True,False,True,True,True,07:55 - 08:55,1.0,48.0,1450.0,4.0,87.0,1026.0,5.0,75.0,2244.0,2.0,99.0,1166.0,16:50 - 17:50,1.0,25.0,2388.0,3.0,42.0,1104.0,4.0,33.0,1794.0,8.0,48.0,1010.0,,,,,,,,,,,,,,49.24941357,-123.1390837,POINT (-123.1390837 49.24941357)
3639,2006-10-19,GRANVILLE ST AND W KING EDWARD AV,300,clear,Signalized,True,True,True,True,False,True,07:35 - 08:35,0.0,61.0,1647.0,4.0,80.0,921.0,0.0,22.0,1659.0,2.0,98.0,828.0,,,,,,,,,,,,,,15:40 - 16:40,1.0,34.0,2423.0,4.0,64.0,973.0,0.0,106.0,1565.0,3.0,85.0,1014.0,49.24941357,-123.1390837,POINT (-123.1390837 49.24941357)
3640,2004-08-31,GRANVILLE ST AND W KING EDWARD AV,300,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,2.0,27.0,1416.0,7.0,46.0,923.0,0.0,22.0,1986.0,7.0,37.0,813.0,16:25 - 17:25,2.0,21.0,2355.0,1.0,23.0,996.0,2.0,35.0,1217.0,2.0,31.0,843.0,,,,,,,,,,,,,,49.24941357,-123.1390837,POINT (-123.1390837 49.24941357)
3641,2002-06-11,GRANVILLE ST AND W KING EDWARD AV,300,clear,Signalized,True,True,False,True,True,True,07:45 - 08:45,1.0,57.0,1620.0,4.0,49.0,1194.0,2.0,28.0,2102.0,13.0,48.0,1246.0,16:20 - 17:20,2.0,21.0,2348.0,15.0,35.0,1089.0,5.0,33.0,1526.0,9.0,33.0,931.0,,,,,,,,,,,,,,49.24941357,-123.1390837,POINT (-123.1390837 49.24941357)
3642,1998-11-17,GRANVILLE ST AND W KING EDWARD AV,300,clear,Signalized,True,True,False,True,True,True,07:50 - 08:50,0.0,48.0,1549.0,7.0,48.0,1317.0,1.0,57.0,2042.0,10.0,49.0,1366.0,16:25 - 17:25,0.0,13.0,2281.0,11.0,22.0,1010.0,1.0,27.0,1460.0,8.0,34.0,1036.0,,,,,,,,,,,,,,49.24941357,-123.1390837,POINT (-123.1390837 49.24941357)
3643,1996-07-08,GRANVILLE ST AND W KING EDWARD AV,300,clear,Signalized,True,True,False,True,True,True,07:40 - 08:40,4.0,26.0,1338.0,15.0,25.0,793.0,3.0,21.0,2092.0,19.0,31.0,744.0,16:25 - 17:25,5.0,16.0,2349.0,13.0,33.0,846.0,8.0,30.0,1373.0,4.0,36.0,829.0,,,,,,,,,,,,,,49.24941357,-123.1390837,POINT (-123.1390837 49.24941357)
3644,2009-09-30,GRANVILLE ST AND W 33RD AV,295,clear,Signalized,True,True,False,True,True,True,07:45 - 08:45,0.0,3.0,1580.0,0.0,5.0,181.0,0.0,9.0,1962.0,0.0,1.0,279.0,16:00 - 17:00,3.0,5.0,2308.0,0.0,23.0,287.0,0.0,11.0,1666.0,0.0,6.0,402.0,,,,,,,,,,,,,,49.24186878,-123.1393225,POINT (-123.1393225 49.24186878)
3645,2006-10-20,GRANVILLE ST AND W 33RD AV,295,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,0.0,0.0,1577.0,0.0,1.0,151.0,0.0,3.0,2001.0,0.0,0.0,240.0,16:00 - 17:00,1.0,2.0,2380.0,0.0,13.0,273.0,1.0,7.0,1704.0,0.0,0.0,363.0,,,,,,,,,,,,,,49.24186878,-123.1393225,POINT (-123.1393225 49.24186878)
3646,2005-11-30,GRANVILLE ST AND W 33RD AV,295,clear,Signalized,True,True,True,True,False,True,07:50 - 08:50,0.0,4.0,1716.0,0.0,2.0,324.0,0.0,13.0,1918.0,0.0,1.0,427.0,,,,,,,,,,,,,,15:30 - 16:30,0.0,3.0,2261.0,1.0,7.0,284.0,0.0,8.0,1419.0,0.0,0.0,449.0,49.24186878,-123.1393225,POINT (-123.1393225 49.24186878)
3647,2003-08-14,GRANVILLE ST AND W 33RD AV,295,clear,Signalized,True,True,False,True,True,True,07:50 - 08:50,0.0,3.0,1551.0,3.0,2.0,287.0,1.0,13.0,1954.0,0.0,6.0,370.0,16:25 - 17:25,0.0,3.0,1991.0,1.0,0.0,501.0,3.0,10.0,1487.0,1.0,2.0,448.0,,,,,,,,,,,,,,49.24186878,-123.1393225,POINT (-123.1393225 49.24186878)
3648,2002-06-05,GRANVILLE ST AND W 33RD AV,295,cloudy,Signalized,True,True,False,True,True,True,07:45 - 08:45,1.0,3.0,1773.0,1.0,2.0,411.0,2.0,10.0,2244.0,2.0,5.0,558.0,16:10 - 17:10,0.0,2.0,3241.0,0.0,3.0,406.0,1.0,11.0,1514.0,0.0,3.0,424.0,,,,,,,,,,,,,,49.24186878,-123.1393225,POINT (-123.1393225 49.24186878)
3649,2000-06-30,GRANVILLE ST AND W 33RD AV,295,cloudy,Signalized,True,True,True,True,False,True,07:55 - 08:55,2.0,2.0,1503.0,0.0,1.0,241.0,1.0,7.0,2128.0,2.0,1.0,427.0,,,,,,,,,,,,,,15:40 - 16:40,0.0,2.0,2161.0,0.0,0.0,307.0,3.0,2.0,1762.0,5.0,4.0,373.0,49.24186878,-123.1393225,POINT (-123.1393225 49.24186878)
3650,1996-07-17,GRANVILLE ST AND W 33RD AV,295,rain,Signalized,True,True,False,True,True,True,07:45 - 08:45,0.0,4.0,1439.0,0.0,6.0,255.0,3.0,6.0,2084.0,1.0,2.0,478.0,16:25 - 17:25,2.0,4.0,2312.0,1.0,2.0,334.0,2.0,13.0,1535.0,1.0,3.0,411.0,,,,,,,,,,,,,,49.24186878,-123.1393225,POINT (-123.1393225 49.24186878)
3651,2009-10-01,GRANVILLE ST AND W 49TH AV,1001,rain,Signalized,True,True,False,True,True,True,07:55 - 08:55,1.0,98.0,1546.0,6.0,57.0,728.0,0.0,119.0,2090.0,0.0,111.0,519.0,16:00 - 17:00,0.0,27.0,2397.0,2.0,47.0,640.0,3.0,105.0,1773.0,6.0,141.0,679.0,,,,,,,,,,,,,,49.22696583,-123.1398433,POINT (-123.1398433 49.22696583)
3652,2006-04-05,GRANVILLE ST AND W 49TH AV,1001,clear,Signalized,True,True,True,True,False,True,07:55 - 08:55,0.0,117.0,1641.0,4.0,64.0,737.0,0.0,125.0,2167.0,3.0,127.0,569.0,,,,,,,,,,,,,,15:45 - 16:45,0.0,31.0,2355.0,3.0,32.0,665.0,2.0,109.0,1870.0,5.0,158.0,596.0,49.22696583,-123.1398433,POINT (-123.1398433 49.22696583)
3653,2004-06-14,GRANVILLE ST AND W 49TH AV,1001,clear,Signalized,False,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,13:05 - 14:05,1.0,13.0,1556.0,6.0,47.0,504.0,0.0,26.0,1414.0,5.0,40.0,467.0,49.22696583,-123.1398433,POINT (-123.1398433 49.22696583)
3654,2002-06-04,GRANVILLE ST AND W 49TH AV,1001,cloudy,Signalized,True,True,False,True,True,True,07:50 - 08:50,1.0,57.0,1670.0,3.0,28.0,794.0,0.0,9.0,2165.0,7.0,41.0,616.0,16:00 - 17:00,0.0,17.0,2243.0,3.0,31.0,658.0,1.0,42.0,1545.0,2.0,42.0,612.0,,,,,,,,,,,,,,49.22696583,-123.1398433,POINT (-123.1398433 49.22696583)
3655,2000-07-24,GRANVILLE ST AND W 49TH AV,1001,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,3.0,21.0,1379.0,4.0,19.0,641.0,2.0,2.0,2055.0,7.0,42.0,524.0,16:25 - 17:25,3.0,20.0,2109.0,7.0,12.0,667.0,2.0,33.0,1506.0,5.0,42.0,606.0,,,,,,,,,,,,,,49.22696583,-123.1398433,POINT (-123.1398433 49.22696583)
