Geom,INTERSECTION,URL,Sub_URL
"{""coordinates"": [-123.114954833057, 49.2782090496452], ""type"": ""Point""}",CAMBIE ST AND ROBSON ST,https://app.vancouver.ca/vanmapmtc_net/#157602,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1997/0157602.htm
"{""coordinates"": [-123.114954833057, 49.2782090496452], ""type"": ""Point""}",CAMBIE ST AND ROBSON ST,https://app.vancouver.ca/vanmapmtc_net/#157602,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0157602.htm
"{""coordinates"": [-123.116545251439, 49.2771559615139], ""type"": ""Point""}",CAMBIE ST AND SMITHE ST,https://app.vancouver.ca/vanmapmtc_net/#157604,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2011/0157604.htm
"{""coordinates"": [-123.116545251439, 49.2771559615139], ""type"": ""Point""}",CAMBIE ST AND SMITHE ST,https://app.vancouver.ca/vanmapmtc_net/#157604,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2005/0157604.htm
"{""coordinates"": [-123.116545251439, 49.2771559615139], ""type"": ""Point""}",CAMBIE ST AND SMITHE ST,https://app.vancouver.ca/vanmapmtc_net/#157604,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0157604.htm
"{""coordinates"": [-123.116545251439, 49.2771559615139], ""type"": ""Point""}",CAMBIE ST AND SMITHE ST,https://app.vancouver.ca/vanmapmtc_net/#157604,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0157604.htm
"{""coordinates"": [-123.118130804519, 49.2761045751117], ""type"": ""Point""}",CAMBIE ST AND NELSON ST,https://app.vancouver.ca/vanmapmtc_net/#157606,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2011/0157606.htm
"{""coordinates"": [-123.118130804519, 49.2761045751117], ""type"": ""Point""}",CAMBIE ST AND NELSON ST,https://app.vancouver.ca/vanmapmtc_net/#157606,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2006/0157606.htm
"{""coordinates"": [-123.118130804519, 49.2761045751117], ""type"": ""Point""}",CAMBIE ST AND NELSON ST,https://app.vancouver.ca/vanmapmtc_net/#157606,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2005/0157606.htm
"{""coordinates"": [-123.118130804519, 49.2761045751117], ""type"": ""Point""}",CAMBIE ST AND NELSON ST,https://app.vancouver.ca/vanmapmtc_net/#157606,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0157606.htm
"{""coordinates"": [-123.118130804519, 49.2761045751117], ""type"": ""Point""}",CAMBIE ST AND NELSON ST,https://app.vancouver.ca/vanmapmtc_net/#157606,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0157606.htm
"{""coordinates"": [-123.118130804519, 49.2761045751117], ""type"": ""Point""}",CAMBIE ST AND NELSON ST,https://app.vancouver.ca/vanmapmtc_net/#157606,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0157606.htm
"{""coordinates"": [-123.119279551269, 49.2745179205505], ""type"": ""Point""}",CAMBIE ST AND PACIFIC BOULEVARD,https://app.vancouver.ca/vanmapmtc_net/#157616,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2004/0157616.htm
"{""coordinates"": [-123.119279551269, 49.2745179205505], ""type"": ""Point""}",CAMBIE ST AND PACIFIC BOULEVARD,https://app.vancouver.ca/vanmapmtc_net/#157616,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0157616.htm
"{""coordinates"": [-123.119279551269, 49.2745179205505], ""type"": ""Point""}",CAMBIE ST AND PACIFIC BOULEVARD,https://app.vancouver.ca/vanmapmtc_net/#157616,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0157616.htm
"{""coordinates"": [-123.119279551269, 49.2745179205505], ""type"": ""Point""}",CAMBIE ST AND PACIFIC BOULEVARD,https://app.vancouver.ca/vanmapmtc_net/#157616,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0157616.htm
"{""coordinates"": [-123.119279551269, 49.2745179205505], ""type"": ""Point""}",CAMBIE ST AND PACIFIC BOULEVARD,https://app.vancouver.ca/vanmapmtc_net/#157616,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0157616.htm
"{""coordinates"": [-123.121822588559, 49.2633302488798], ""type"": ""Point""}",WILLOW ST AND W BROADWAY,https://app.vancouver.ca/vanmapmtc_net/#159650,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2011/0159650.htm
"{""coordinates"": [-123.121822588559, 49.2633302488798], ""type"": ""Point""}",WILLOW ST AND W BROADWAY,https://app.vancouver.ca/vanmapmtc_net/#159650,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0159650.htm
"{""coordinates"": [-123.121822588559, 49.2633302488798], ""type"": ""Point""}",WILLOW ST AND W BROADWAY,https://app.vancouver.ca/vanmapmtc_net/#159650,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0159650.htm
"{""coordinates"": [-123.121822588559, 49.2633302488798], ""type"": ""Point""}",WILLOW ST AND W BROADWAY,https://app.vancouver.ca/vanmapmtc_net/#159650,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0159650.htm
"{""coordinates"": [-123.121822588559, 49.2633302488798], ""type"": ""Point""}",WILLOW ST AND W BROADWAY,https://app.vancouver.ca/vanmapmtc_net/#159650,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0159650.htm
"{""coordinates"": [-123.108455189135, 49.2812384331205], ""type"": ""Point""}",BEATTY ST AND W PENDER ST,https://app.vancouver.ca/vanmapmtc_net/#160592,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2005/0160592.htm
"{""coordinates"": [-123.108455189135, 49.2812384331205], ""type"": ""Point""}",BEATTY ST AND W PENDER ST,https://app.vancouver.ca/vanmapmtc_net/#160592,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0160592.htm
"{""coordinates"": [-123.108455189135, 49.2812384331205], ""type"": ""Point""}",BEATTY ST AND W PENDER ST,https://app.vancouver.ca/vanmapmtc_net/#160592,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1997/0160592.htm
"{""coordinates"": [-123.108455189135, 49.2812384331205], ""type"": ""Point""}",BEATTY ST AND W PENDER ST,https://app.vancouver.ca/vanmapmtc_net/#160592,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0160592.htm
"{""coordinates"": [-123.113982012262, 49.2775807664718], ""type"": ""Point""}",BEATTY ST AND ROBSON ST,https://app.vancouver.ca/vanmapmtc_net/#160602,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2005/0160602.htm
"{""coordinates"": [-123.113982012262, 49.2775807664718], ""type"": ""Point""}",BEATTY ST AND ROBSON ST,https://app.vancouver.ca/vanmapmtc_net/#160602,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0160602.htm
"{""coordinates"": [-123.113982012262, 49.2775807664718], ""type"": ""Point""}",BEATTY ST AND ROBSON ST,https://app.vancouver.ca/vanmapmtc_net/#160602,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1997/0160602.htm
"{""coordinates"": [-123.113982012262, 49.2775807664718], ""type"": ""Point""}",BEATTY ST AND ROBSON ST,https://app.vancouver.ca/vanmapmtc_net/#160602,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0160602.htm
"{""coordinates"": [-123.115576458846, 49.2765265698969], ""type"": ""Point""}",BEATTY ST AND SMITHE ST,https://app.vancouver.ca/vanmapmtc_net/#160604,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2005/0160604.htm
"{""coordinates"": [-123.115576458846, 49.2765265698969], ""type"": ""Point""}",BEATTY ST AND SMITHE ST,https://app.vancouver.ca/vanmapmtc_net/#160604,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0160604.htm
"{""coordinates"": [-123.115576458846, 49.2765265698969], ""type"": ""Point""}",BEATTY ST AND SMITHE ST,https://app.vancouver.ca/vanmapmtc_net/#160604,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0160604.htm
"{""coordinates"": [-123.115576458846, 49.2765265698969], ""type"": ""Point""}",BEATTY ST AND SMITHE ST,https://app.vancouver.ca/vanmapmtc_net/#160604,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1997/0160604.htm
"{""coordinates"": [-123.115576458846, 49.2765265698969], ""type"": ""Point""}",BEATTY ST AND SMITHE ST,https://app.vancouver.ca/vanmapmtc_net/#160604,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0160604.htm
"{""coordinates"": [-123.154489030063, 49.2271500939085], ""type"": ""Point""}",EAST BOULEVARD AND W 49TH AV,https://app.vancouver.ca/vanmapmtc_net/#160790,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0160790.htm
"{""coordinates"": [-123.154489030063, 49.2271500939085], ""type"": ""Point""}",EAST BOULEVARD AND W 49TH AV,https://app.vancouver.ca/vanmapmtc_net/#160790,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0160790.htm
"{""coordinates"": [-123.119976023784, 49.2604725092515], ""type"": ""Point""}",HEATHER ST AND W 12TH AV,https://app.vancouver.ca/vanmapmtc_net/#163670,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2007/0163670.htm
"{""coordinates"": [-123.119976023784, 49.2604725092515], ""type"": ""Point""}",HEATHER ST AND W 12TH AV,https://app.vancouver.ca/vanmapmtc_net/#163670,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0163670.htm
"{""coordinates"": [-123.119976023784, 49.2604725092515], ""type"": ""Point""}",HEATHER ST AND W 12TH AV,https://app.vancouver.ca/vanmapmtc_net/#163670,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0163670.htm
"{""coordinates"": [-123.119976023784, 49.2604725092515], ""type"": ""Point""}",HEATHER ST AND W 12TH AV,https://app.vancouver.ca/vanmapmtc_net/#163670,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0163670.htm
"{""coordinates"": [-123.115001457509, 49.274123729196], ""type"": ""Point""}",PACIFIC BOULEVARD AND NELSON ST,https://app.vancouver.ca/vanmapmtc_net/#165606,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2008/0165606.htm
"{""coordinates"": [-123.115001457509, 49.274123729196], ""type"": ""Point""}",PACIFIC BOULEVARD AND NELSON ST,https://app.vancouver.ca/vanmapmtc_net/#165606,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0165606.htm
"{""coordinates"": [-123.115001457509, 49.274123729196], ""type"": ""Point""}",PACIFIC BOULEVARD AND NELSON ST,https://app.vancouver.ca/vanmapmtc_net/#165606,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0165606.htm
"{""coordinates"": [-123.115001457509, 49.274123729196], ""type"": ""Point""}",PACIFIC BOULEVARD AND NELSON ST,https://app.vancouver.ca/vanmapmtc_net/#165606,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0165606.htm
"{""coordinates"": [-123.115001457509, 49.274123729196], ""type"": ""Point""}",PACIFIC BOULEVARD AND NELSON ST,https://app.vancouver.ca/vanmapmtc_net/#165606,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0165606.htm
"{""coordinates"": [-123.11760650286, 49.2604347701762], ""type"": ""Point""}",ASH ST AND W 12TH AV,https://app.vancouver.ca/vanmapmtc_net/#165670,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2009/0165670.htm
"{""coordinates"": [-123.11760650286, 49.2604347701762], ""type"": ""Point""}",ASH ST AND W 12TH AV,https://app.vancouver.ca/vanmapmtc_net/#165670,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0165670.htm
"{""coordinates"": [-123.11760650286, 49.2604347701762], ""type"": ""Point""}",ASH ST AND W 12TH AV,https://app.vancouver.ca/vanmapmtc_net/#165670,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0165670.htm
"{""coordinates"": [-123.11760650286, 49.2604347701762], ""type"": ""Point""}",ASH ST AND W 12TH AV,https://app.vancouver.ca/vanmapmtc_net/#165670,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0165670.htm
"{""coordinates"": [-123.11760650286, 49.2604347701762], ""type"": ""Point""}",ASH ST AND W 12TH AV,https://app.vancouver.ca/vanmapmtc_net/#165670,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0165670.htm
"{""coordinates"": [-123.11760650286, 49.2604347701762], ""type"": ""Point""}",ASH ST AND W 12TH AV,https://app.vancouver.ca/vanmapmtc_net/#165670,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0165670.htm
"{""coordinates"": [-123.114761374344, 49.2648574722525], ""type"": ""Point""}",CAMBIE ST AND W 7TH AV,https://app.vancouver.ca/vanmapmtc_net/#170646,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2010/0170646.htm
"{""coordinates"": [-123.114761374344, 49.2648574722525], ""type"": ""Point""}",CAMBIE ST AND W 7TH AV,https://app.vancouver.ca/vanmapmtc_net/#170646,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2005/0170646.htm
"{""coordinates"": [-123.114761374344, 49.2648574722525], ""type"": ""Point""}",CAMBIE ST AND W 7TH AV,https://app.vancouver.ca/vanmapmtc_net/#170646,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0170646.htm
"{""coordinates"": [-123.114761374344, 49.2648574722525], ""type"": ""Point""}",CAMBIE ST AND W 7TH AV,https://app.vancouver.ca/vanmapmtc_net/#170646,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0170646.htm
"{""coordinates"": [-123.114761374344, 49.2648574722525], ""type"": ""Point""}",CAMBIE ST AND W 7TH AV,https://app.vancouver.ca/vanmapmtc_net/#170646,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0170646.htm
"{""coordinates"": [-123.114800533411, 49.2639538691488], ""type"": ""Point""}",CAMBIE ST AND W 8TH AV,https://app.vancouver.ca/vanmapmtc_net/#170648,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2010/0170648.htm
"{""coordinates"": [-123.114883421656, 49.2632184540345], ""type"": ""Point""}",CAMBIE ST AND W BROADWAY,https://app.vancouver.ca/vanmapmtc_net/#170650,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2011/0170650.htm
"{""coordinates"": [-123.114883421656, 49.2632184540345], ""type"": ""Point""}",CAMBIE ST AND W BROADWAY,https://app.vancouver.ca/vanmapmtc_net/#170650,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2006/0170650.htm
"{""coordinates"": [-123.114883421656, 49.2632184540345], ""type"": ""Point""}",CAMBIE ST AND W BROADWAY,https://app.vancouver.ca/vanmapmtc_net/#170650,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2004/0170650.htm
"{""coordinates"": [-123.114883421656, 49.2632184540345], ""type"": ""Point""}",CAMBIE ST AND W BROADWAY,https://app.vancouver.ca/vanmapmtc_net/#170650,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0170650.htm
"{""coordinates"": [-123.114883421656, 49.2632184540345], ""type"": ""Point""}",CAMBIE ST AND W BROADWAY,https://app.vancouver.ca/vanmapmtc_net/#170650,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0170650.htm
"{""coordinates"": [-123.115560674219, 49.2451889969987], ""type"": ""Point""}",CAMBIE ST AND W 29TH AV,https://app.vancouver.ca/vanmapmtc_net/#170718,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2010/0170718.htm
"{""coordinates"": [-123.115560674219, 49.2451889969987], ""type"": ""Point""}",CAMBIE ST AND W 29TH AV,https://app.vancouver.ca/vanmapmtc_net/#170718,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2005/0170718.htm
"{""coordinates"": [-123.115560674219, 49.2451889969987], ""type"": ""Point""}",CAMBIE ST AND W 29TH AV,https://app.vancouver.ca/vanmapmtc_net/#170718,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0170718.htm
"{""coordinates"": [-123.115560674219, 49.2451889969987], ""type"": ""Point""}",CAMBIE ST AND W 29TH AV,https://app.vancouver.ca/vanmapmtc_net/#170718,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2001/0170718.htm
"{""coordinates"": [-123.115560674219, 49.2451889969987], ""type"": ""Point""}",CAMBIE ST AND W 29TH AV,https://app.vancouver.ca/vanmapmtc_net/#170718,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1999/0170718.htm
"{""coordinates"": [-123.114728599885, 49.2110547502908], ""type"": ""Point""}",YUKON ST AND SW MARINE DRIVE,https://app.vancouver.ca/vanmapmtc_net/#171830,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2011/0171830.htm
"{""coordinates"": [-123.114728599885, 49.2110547502908], ""type"": ""Point""}",YUKON ST AND SW MARINE DRIVE,https://app.vancouver.ca/vanmapmtc_net/#171830,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2010/0171830.htm
"{""coordinates"": [-123.114728599885, 49.2110547502908], ""type"": ""Point""}",YUKON ST AND SW MARINE DRIVE,https://app.vancouver.ca/vanmapmtc_net/#171830,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2006/0171830.htm
"{""coordinates"": [-123.106787990707, 49.282930185315], ""type"": ""Point""}",ABBOTT ST AND W CORDOVA ST,https://app.vancouver.ca/vanmapmtc_net/#172589,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2004/0172589.htm
"{""coordinates"": [-123.107572708892, 49.2810781916617], ""type"": ""Point""}",ABBOTT ST AND W PENDER ST,https://app.vancouver.ca/vanmapmtc_net/#172592,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2011/0172592.htm
"{""coordinates"": [-123.107572708892, 49.2810781916617], ""type"": ""Point""}",ABBOTT ST AND W PENDER ST,https://app.vancouver.ca/vanmapmtc_net/#172592,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2010/0172592.htm
"{""coordinates"": [-123.107572708892, 49.2810781916617], ""type"": ""Point""}",ABBOTT ST AND W PENDER ST,https://app.vancouver.ca/vanmapmtc_net/#172592,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2007/0172592.htm
"{""coordinates"": [-123.107572708892, 49.2810781916617], ""type"": ""Point""}",ABBOTT ST AND W PENDER ST,https://app.vancouver.ca/vanmapmtc_net/#172592,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2006/0172592.htm
"{""coordinates"": [-123.107572708892, 49.2810781916617], ""type"": ""Point""}",ABBOTT ST AND W PENDER ST,https://app.vancouver.ca/vanmapmtc_net/#172592,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2004/0172592.htm
"{""coordinates"": [-123.107572708892, 49.2810781916617], ""type"": ""Point""}",ABBOTT ST AND W PENDER ST,https://app.vancouver.ca/vanmapmtc_net/#172592,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0172592.htm
"{""coordinates"": [-123.107572708892, 49.2810781916617], ""type"": ""Point""}",ABBOTT ST AND W PENDER ST,https://app.vancouver.ca/vanmapmtc_net/#172592,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2001/0172592.htm
"{""coordinates"": [-123.107572708892, 49.2810781916617], ""type"": ""Point""}",ABBOTT ST AND W PENDER ST,https://app.vancouver.ca/vanmapmtc_net/#172592,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1997/0172592.htm
"{""coordinates"": [-123.107572708892, 49.2810781916617], ""type"": ""Point""}",ABBOTT ST AND W PENDER ST,https://app.vancouver.ca/vanmapmtc_net/#172592,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0172592.htm
"{""coordinates"": [-123.10767644433, 49.2771199127406], ""type"": ""Point""}",ABBOTT ST AND PACIFIC BOULEVARD,https://app.vancouver.ca/vanmapmtc_net/#172598,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2004/0172598.htm
"{""coordinates"": [-123.10767644433, 49.2771199127406], ""type"": ""Point""}",ABBOTT ST AND PACIFIC BOULEVARD,https://app.vancouver.ca/vanmapmtc_net/#172598,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0172598.htm
"{""coordinates"": [-123.10767644433, 49.2771199127406], ""type"": ""Point""}",ABBOTT ST AND PACIFIC BOULEVARD,https://app.vancouver.ca/vanmapmtc_net/#172598,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0172598.htm
"{""coordinates"": [-123.10767644433, 49.2771199127406], ""type"": ""Point""}",ABBOTT ST AND PACIFIC BOULEVARD,https://app.vancouver.ca/vanmapmtc_net/#172598,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0172598.htm
"{""coordinates"": [-123.10767644433, 49.2771199127406], ""type"": ""Point""}",ABBOTT ST AND PACIFIC BOULEVARD,https://app.vancouver.ca/vanmapmtc_net/#172598,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0172598.htm
"{""coordinates"": [-123.111510554895, 49.2682674312764], ""type"": ""Point""}",CROWE ST AND W 2ND AV,https://app.vancouver.ca/vanmapmtc_net/#172640,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2005/0172640.htm
"{""coordinates"": [-123.111510554895, 49.2682674312764], ""type"": ""Point""}",CROWE ST AND W 2ND AV,https://app.vancouver.ca/vanmapmtc_net/#172640,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0172640.htm
"{""coordinates"": [-123.111510554895, 49.2682674312764], ""type"": ""Point""}",CROWE ST AND W 2ND AV,https://app.vancouver.ca/vanmapmtc_net/#172640,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0172640.htm
"{""coordinates"": [-123.104271022601, 49.2832770958102], ""type"": ""Point""}",CARRALL ST AND POWELL ST,https://app.vancouver.ca/vanmapmtc_net/#178580,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2006/0178580.htm
"{""coordinates"": [-123.104271022601, 49.2832770958102], ""type"": ""Point""}",CARRALL ST AND POWELL ST,https://app.vancouver.ca/vanmapmtc_net/#178580,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2004/0178580.htm
"{""coordinates"": [-123.104271022601, 49.2832770958102], ""type"": ""Point""}",CARRALL ST AND POWELL ST,https://app.vancouver.ca/vanmapmtc_net/#178580,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0178580.htm
"{""coordinates"": [-123.104345439955, 49.2814731370873], ""type"": ""Point""}",CARRALL ST AND E HASTINGS ST,https://app.vancouver.ca/vanmapmtc_net/#178590,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2006/0178590.htm
"{""coordinates"": [-123.104345439955, 49.2814731370873], ""type"": ""Point""}",CARRALL ST AND E HASTINGS ST,https://app.vancouver.ca/vanmapmtc_net/#178590,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2004/0178590.htm
"{""coordinates"": [-123.104345439955, 49.2814731370873], ""type"": ""Point""}",CARRALL ST AND E HASTINGS ST,https://app.vancouver.ca/vanmapmtc_net/#178590,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0178590.htm
"{""coordinates"": [-123.104345439955, 49.2814731370873], ""type"": ""Point""}",CARRALL ST AND E HASTINGS ST,https://app.vancouver.ca/vanmapmtc_net/#178590,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0178590.htm
"{""coordinates"": [-123.104345439955, 49.2814731370873], ""type"": ""Point""}",CARRALL ST AND E HASTINGS ST,https://app.vancouver.ca/vanmapmtc_net/#178590,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0178590.htm
"{""coordinates"": [-123.104345439955, 49.2814731370873], ""type"": ""Point""}",CARRALL ST AND E HASTINGS ST,https://app.vancouver.ca/vanmapmtc_net/#178590,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0178590.htm
"{""coordinates"": [-123.10438648859, 49.2804992959725], ""type"": ""Point""}",CARRALL ST AND E PENDER ST,https://app.vancouver.ca/vanmapmtc_net/#178592,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2010/0178592.htm
"{""coordinates"": [-123.10438648859, 49.2804992959725], ""type"": ""Point""}",CARRALL ST AND E PENDER ST,https://app.vancouver.ca/vanmapmtc_net/#178592,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2006/0178592.htm
"{""coordinates"": [-123.10438648859, 49.2804992959725], ""type"": ""Point""}",CARRALL ST AND E PENDER ST,https://app.vancouver.ca/vanmapmtc_net/#178592,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2004/0178592.htm
"{""coordinates"": [-123.10438648859, 49.2804992959725], ""type"": ""Point""}",CARRALL ST AND E PENDER ST,https://app.vancouver.ca/vanmapmtc_net/#178592,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0178592.htm
"{""coordinates"": [-123.10438648859, 49.2804992959725], ""type"": ""Point""}",CARRALL ST AND E PENDER ST,https://app.vancouver.ca/vanmapmtc_net/#178592,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2001/0178592.htm
"{""coordinates"": [-123.10438648859, 49.2804992959725], ""type"": ""Point""}",CARRALL ST AND E PENDER ST,https://app.vancouver.ca/vanmapmtc_net/#178592,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0178592.htm
"{""coordinates"": [-123.110255298579, 49.2068847374579], ""type"": ""Point""}",MANITOBA ST AND W KENT AV NORTH,https://app.vancouver.ca/vanmapmtc_net/#181837,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2006/0181837.htm
"{""coordinates"": [-123.106611522589, 49.2683237159703], ""type"": ""Point""}",MANITOBA ST AND W 3RD AV,https://app.vancouver.ca/vanmapmtc_net/#182641,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0182641.htm
"{""coordinates"": [-123.105352721236, 49.2405747779955], ""type"": ""Point""}",ONTARIO ST AND E 33RD AV,https://app.vancouver.ca/vanmapmtc_net/#184730,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2006/0184730.htm
"{""coordinates"": [-123.105958619502, 49.2257502182967], ""type"": ""Point""}",ONTARIO ST AND E 49TH AV,https://app.vancouver.ca/vanmapmtc_net/#184790,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2006/0184790.htm
"{""coordinates"": [-123.105958619502, 49.2257502182967], ""type"": ""Point""}",ONTARIO ST AND E 49TH AV,https://app.vancouver.ca/vanmapmtc_net/#184790,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1999/0184790.htm
"{""coordinates"": [-123.106550648229, 49.2123159093601], ""type"": ""Point""}",ONTARIO ST AND SE MARINE DRIVE,https://app.vancouver.ca/vanmapmtc_net/#184830,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0184830.htm
"{""coordinates"": [-123.102175307466, 49.2832385081316], ""type"": ""Point""}",COLUMBIA ST AND POWELL ST,https://app.vancouver.ca/vanmapmtc_net/#186580,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0186580.htm
"{""coordinates"": [-123.102175307466, 49.2832385081316], ""type"": ""Point""}",COLUMBIA ST AND POWELL ST,https://app.vancouver.ca/vanmapmtc_net/#186580,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2001/0186580.htm
"{""coordinates"": [-123.102175307466, 49.2832385081316], ""type"": ""Point""}",COLUMBIA ST AND POWELL ST,https://app.vancouver.ca/vanmapmtc_net/#186580,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0186580.htm
